domain,node,x,y,n_genomes
Archaea,2447,0.8405857838820683,0.5416784469917266,0
Archaea,2447,0.8398585182199139,0.5428053696984312,0
Archaea,2447,0.8391297417613576,0.5439313159687695,0
Archaea,2447,0.8383994558173733,0.5450562837773107,0
Archaea,2447,0.8376676617016509,0.5461802711003838,0
Archaea,2447,0.8369343607305926,0.5473032759160814,0
Archaea,2447,0.8361995542233119,0.5484252962042637,0
Archaea,2447,0.8354632435016301,0.5495463299465622,0
Archaea,2447,0.8347254298900748,0.5506663751263824,0
Archaea,2447,0.8339861147158768,0.5517854297289088,0
Archaea,2447,0.8332452993089678,0.5529034917411072,0
Archaea,3559,0.9302408442903778,0.2898747704230183,0
Archaea,3559,0.9549301137184278,0.2968307226580673,0
Archaea,3559,0.9547208665085456,0.29750305385520304,0
Archaea,3559,0.9545111459350416,0.2981752375462686,0
Archaea,3597,0.791007646123867,0.21805548009505102,0
Archaea,3597,0.9646012548046727,0.26371275894285207,0
Archaea,3597,0.9641542197050376,0.2653424968318684,0
Archaea,3597,0.9637044310908962,0.2669714769329715,0
Archaea,3597,0.9632518902467935,0.2685996945939801,0
Archaea,3597,0.9627965984651345,0.27022714516489,0
Archaea,3597,0.9623385570461808,0.2718538239978881,0
Archaea,2058,0.9219113830118354,0.046372489585580906,0
Archaea,2058,0.9987855024614637,0.04926986982732406,0
Archaea,2058,0.9987151262533115,0.05067639088206762,0
Archaea,2058,0.9986427693391025,0.05208281143264167,0
Archaea,2113,0.9230296364452677,0.009343241454484185,2
Archaea,2113,0.9999581040387879,0.009153696911769336,2
Archaea,2113,0.9999442214824764,0.01056190909845893,2
Archaea,2113,0.9999283557824998,0.011970100338197015,2
Archaea,3120,0.598201473773078,0.769110140155225,1
Archaea,3120,0.6144992786862945,0.7889173825528398,1
Archaea,3120,0.6139436178197379,0.7893498806856256,1
Archaea,3120,0.6133876525515656,0.7897819874479791,1
Archaea,3178,0.5972956080979623,0.7037818997843333,4
Archaea,3178,0.6478081184794087,0.7618035453003409,4
Archaea,3178,0.6467346431966414,0.7627150852640276,4
Archaea,3178,0.6456598852746197,0.7636251125697511,4
Archaea,2444,0.7686550075937714,0.5111168997579507,0
Archaea,2444,0.8332452993089678,0.5529034917411072,0
Archaea,2444,0.8324658299644433,0.5540763863779168,0
Archaea,2444,0.8316847096284917,0.5552481821403572,0
Archaea,3558,0.9298316969197982,0.2911845227980379,0
Archaea,3558,0.9545111459350416,0.2981752375462686,0
Archaea,3558,0.9543009521018981,0.2988472733979862,0
Archaea,3558,0.9540902851133322,0.29951916107715143,0
Archaea,3571,0.689635235326351,0.19963367401462198,0
Archaea,3571,0.9609869097944673,0.2765938524329136,0
Archaea,3571,0.9605768614442237,0.2780145558382955,0
Archaea,3571,0.9601647127563477,0.2794346513543378,0
Archaea,3571,0.9597504646320181,0.28085413587594793,0
Archaea,3571,0.959334117977004,0.28227300629936924,0
Archaea,3571,0.9589156737016632,0.283691259522188,0
Archaea,3571,0.9584951327209398,0.28510889244333987,0
Archaea,3571,0.9580724959543627,0.28652590196311684,0
Archaea,3571,0.9576477643260431,0.287942284983174,0
Archaea,3571,0.9572209387646727,0.2893580384065364,0
Archaea,3571,0.9567920202035219,0.2907731591376055,0
Archaea,3591,0.8632927300934508,0.24518738176009613,3
Archaea,3591,0.9623385570461808,0.2718538239978881,3
Archaea,3591,0.9618906041125347,0.2734345730152335,3
Archaea,3591,0.9614400546232214,0.2750145839152846,3
Archaea,3591,0.9609869097944673,0.2765938524329136,3
Archaea,2107,0.8717097691172326,0.012181006256377155,1
Archaea,2107,0.9999196792633165,0.01267418723020693,1
Archaea,2107,0.9998975060505257,0.014317031603614049,1
Archaea,2107,0.9998726336851236,0.015959837329206757,1
Archaea,2107,0.9998450622342512,0.017602599972347175,1
Archaea,3169,0.5612846338463302,0.6670726034666902,25
Archaea,3169,0.6456598852746197,0.7636251125697511,25
Archaea,3169,0.6443146374081178,0.7647605167774064,25
Archaea,3169,0.6429673929171646,0.7658935511187599,25
Archaea,3169,0.6416181559766482,0.7670242120827253,25
Archaea,3169,0.6402669307676303,0.7681524961655716,25
Archaea,2374,0.4244070232279611,0.28786030814315927,0
Archaea,2374,0.8316847096284917,0.5552481821403572,0
Archaea,2374,0.8309337058196739,0.5563714375601821,0
Archaea,2374,0.8301811849673294,0.5574936772074108,0
Archaea,2374,0.8294271484453429,0.5586148990331596,0
Archaea,2374,0.8286715976303659,0.5597351009904034,0
Archaea,2374,0.8279145339018146,0.5608542810339786,0
Archaea,2374,0.8271559586418675,0.5619724371205879,0
Archaea,2374,0.8263958732354627,0.5630895672088029,0
Archaea,2374,0.8256342790702953,0.5642056692590689,0
Archaea,2374,0.8248711775368147,0.5653207412337077,0
Archaea,2374,0.824106570028223,0.5664347810969218,0
Archaea,2374,0.823340457940471,0.5675477868147981,0
Archaea,2374,0.8225728426722569,0.5686597563553116,0
Archaea,2374,0.8218037256250234,0.569770687688329,0
Archaea,2374,0.8210331082029544,0.5708805787856124,0
Archaea,2374,0.8202609918129736,0.571989427620823,0
Archaea,2374,0.8194873778647412,0.5730972321695252,0
Archaea,2374,0.8187122677706515,0.5742039904091898,0
Archaea,2374,0.8179356629458303,0.5753097003191977,0
Archaea,2374,0.8171575648081325,0.5764143598808437,0
Archaea,2374,0.816377974778139,0.5775179670773406,0
Archaea,2374,0.8155968942791547,0.5786205198938223,0
Archaea,2374,0.8148143247372059,0.5797220163173477,0
Archaea,2374,0.8140302675810371,0.5808224543369042,0
Archaea,2374,0.8132447242421088,0.5819218319434117,0
Archaea,2374,0.812457696154595,0.5830201471297264,0
Archaea,2374,0.8116691847553802,0.5841173978906437,0
Archaea,2374,0.8108791914840572,0.5852135822229023,0
Archaea,2374,0.8100877177829242,0.5863086981251885,0
Archaea,2374,0.8092947650969822,0.5874027435981385,0
Archaea,2374,0.8085003348739325,0.5884957166443433,0
Archaea,2374,0.8077044285641737,0.5895876152683515,0
Archaea,2374,0.8069070476207996,0.5906784374766737,0
Archaea,2374,0.8061081934995961,0.5917681812777854,0
Archaea,2374,0.8053078676590386,0.592856844682131,0
Archaea,2374,0.8045060715602899,0.5939444257021272,0
Archaea,2374,0.8037028066671964,0.5950309223521675,0
Archaea,2374,0.8028980744462866,0.5961163326486243,0
Archaea,2050,0.9726954083396269,0.056912683198730316,0
Archaea,2050,0.99833353755066,0.057707432810556646,0
Archaea,2050,0.9982926559275118,0.05841038538817059,0
Archaea,2050,0.9982512793372545,0.05911330900511912,0
Archaea,2052,0.8704981458473396,0.047531847893603554,16
Archaea,2052,0.998568431862339,0.05348912868975635,16
Archaea,2052,0.9984532124159812,0.05559840479912745,16
Archaea,2052,0.99833353755066,0.057707432810556646,16
Archaea,2057,0.9730005700039198,0.05143249639983985,1
Archaea,2057,0.9986427693391025,0.05208281143264167,1
Archaea,2057,0.9986058481619178,0.052785983147204056,1
Archaea,2057,0.998568431862339,0.05348912868975635,1
Archaea,3530,0.8993845573473137,0.3019489430760918,2
Archaea,3530,0.9484472128378124,0.3169351423559485,2
Archaea,3530,0.9479999388255469,0.31827050756669145,2
Archaea,3530,0.9475507846883375,0.31960524156608544,2
Archaea,3556,0.9049121176408333,0.28495579581116587,0
Archaea,3556,0.9540902851133322,0.29951916107715143,0
Archaea,3556,0.9537733976926179,0.3005267140436592,0
Archaea,3556,0.9534554462607875,0.3015339317483898,0
Archaea,2361,0.6965050149655888,0.5243158042779388,0
Archaea,2361,0.7999500862062084,0.6000665459585959,0
Archaea,2361,0.7988219271040833,0.6015675596121508,0
Archaea,2361,0.7976909515276316,0.6030664522678588,0
Archaea,2361,0.79655716346443,0.604563218640947,0
Archaea,2369,0.6990579634151877,0.5209071532179677,18
Archaea,2369,0.8024781258648656,0.596681537764001,18
Archaea,2369,0.8012158936768816,0.5983753769328714,18
Archaea,2369,0.7999500862062084,0.6000665459585959,18
Archaea,3522,0.8495421270525609,0.28925657186930964,0
Archaea,3522,0.9475507846883375,0.31960524156608544,0
Archaea,3522,0.9470432400564092,0.3211060595246663,0
Archaea,3522,0.9465333182928208,0.32260607148902426,0
Archaea,3522,0.9460210206775048,0.3241052736940451,0
Archaea,3522,0.9455063484963568,0.32560366237664734,0
Archaea,3552,0.8553907965251444,0.27147334165006637,20
Archaea,3552,0.9534554462607875,0.3015339317483898,20
Archaea,3552,0.9529231637025108,0.3032118798450971,20
Archaea,3552,0.9523879281930234,0.3048888883383591,20
Archaea,2836,0.4207452060940938,0.850317127763772,5
Archaea,2836,0.4442769021664346,0.8958895212030311,5
Archaea,2836,0.44333040656699774,0.8963582713475347,5
Archaea,2836,0.442383416396752,0.8968260215321241,5
Archaea,3096,0.5242330392830699,0.6965673111852668,8
Archaea,3096,0.6022048484571455,0.7983416063908397,8
Archaea,3096,0.6008923656251649,0.7993299474768809,8
Archaea,3096,0.5995782607267346,0.800316130828252,8
Archaea,3096,0.5982625373091875,0.8013001537828213,8
Archaea,3102,0.5722554186368292,0.7566964266205964,2
Archaea,3102,0.6038899372381213,0.7970677158827459,2
Archaea,3102,0.6030477292218126,0.7977051060889703,2
Archaea,3102,0.6022048484571455,0.7983416063908397,2
Archaea,3106,0.5313023594093822,0.6911903510422152,19
Archaea,3106,0.6111607529780816,0.7915064965110927,19
Archaea,3106,0.609952490227695,0.7924379847439379,19
Archaea,3106,0.6087428077706777,0.7933676285225354,19
Archaea,3106,0.6075317084226491,0.794295425683075,19
Archaea,3106,0.6063191950025267,0.7952213740660445,19
Archaea,3106,0.6051052703325196,0.7961454715162352,19
Archaea,3106,0.6038899372381213,0.7970677158827459,19
Archaea,3118,0.5807440489445999,0.7502013701900474,7
Archaea,3118,0.6128313831574327,0.7902137026256555,7
Archaea,3118,0.6119964094334234,0.7908605407027193,7
Archaea,3118,0.6111607529780816,0.7915064965110927,7
Archaea,2356,0.7142377163626575,0.5433743410685038,0
Archaea,2356,0.79655716346443,0.604563218640947,0
Archaea,2356,0.7952782950704922,0.6062445326679418,0
Archaea,2356,0.7939958778893376,0.6079231414370899,0
Archaea,3516,0.8239183680865666,0.28492950218853413,0
Archaea,3516,0.9455063484963568,0.32560366237664734,0
Archaea,3516,0.9449701076491884,0.3271566836387133,0
Archaea,3516,0.9444313159220366,0.32870882176444605,0
Archaea,3516,0.9438899747693312,0.3302600725639587,0
Archaea,1983,0.9179071454835046,0.09755756345606521,5
Archaea,1983,0.9945012672800984,0.1047245404777614,5
Archaea,1983,0.994352799602031,0.10612497313829163,5
Archaea,1983,0.99420235986951,0.10752519532601382,5
Archaea,2806,0.37233102803322404,0.7882866889980824,21
Archaea,2806,0.42907421668381324,0.9032692381439612,21
Archaea,2806,0.4274834818618806,0.9040231594020384,21
Archaea,2806,0.42589142233937055,0.9047742792419267,21
Archaea,2806,0.4242980430498117,0.9055225953360303,21
Archaea,2806,0.42270334893082306,0.9062681053654414,21
Archaea,3090,0.536079093596674,0.7197293904066605,28
Archaea,3090,0.5982625373091875,0.8013001537828213,28
Archaea,3090,0.5965685203993876,0.8025621474181831,28
Archaea,3090,0.594871841409216,0.803820559763439,28
Archaea,3512,0.8467803090047133,0.2972445092654478,0
Archaea,3512,0.9438899747693312,0.3302600725639587,0
Archaea,3512,0.9433071389698633,0.3319211375741097,0
Archaea,3512,0.942721380017654,0.33358117401557597,0
Archaea,1977,0.8920573194869768,0.0981067212594764,3
Archaea,1977,0.99420235986951,0.10752519532601382,3
Archaea,1977,0.9940243547887843,0.10915851815933136,3
Archaea,1977,0.9938436664096038,0.1107915463269481,3
Archaea,1977,0.9936602952197238,0.11242427542061999,3
Archaea,2048,0.9469280853890143,0.05824901133142159,0
Archaea,2048,0.9981670413377186,0.06051906796295802,0
Archaea,2048,0.9981025637037713,0.061573308567586006,0
Archaea,2048,0.9980369726059494,0.06262748048222438,0
Archaea,2780,0.3668491577157537,0.8190316755106708,39
Archaea,2780,0.41054122248069197,0.9118420393050866,39
Archaea,2780,0.40882832698250726,0.9126113077628855,39
Archaea,2780,0.4071139900435613,0.9133773585494722,39
Archaea,2780,0.4053982177082369,0.9141401889639165,39
Archaea,2802,0.3891565692647389,0.8370353460369868,7
Archaea,2802,0.42270334893082306,0.9062681053654414,7
Archaea,2802,0.4211073449240978,0.9070108070199477,7
Archaea,2802,0.4195100359753882,0.9077506979980399,7
Archaea,2827,0.42487662383005026,0.8768439230767642,4
Archaea,2827,0.4366911485876224,0.8996114943380965,4
Archaea,2827,0.43605758761505115,0.8999187631577319,4
Archaea,2827,0.4354238104391832,0.9002255857853754,4
Archaea,2986,0.4709921717957201,0.7336161616233573,21
Archaea,2986,0.543362835270785,0.8394979626220029,21
Archaea,2986,0.5421060881154808,0.8403100554129592,21
Archaea,2986,0.5408481272344575,0.8411202668269147,21
Archaea,2986,0.539588955444174,0.8419285950498803,21
Archaea,2986,0.5383285755638001,0.8427350382720834,21
Archaea,2986,0.5370669904152107,0.8435395946879719,21
Archaea,2986,0.5358042028229791,0.8443422624962177,21
Archaea,2986,0.5345402156143705,0.8451430398997216,21
Archaea,2986,0.5332750316193361,0.8459419251056163,21
Archaea,2280,0.38274674155502,0.30141132121651126,0
Archaea,2280,0.7870966214729654,0.6168297240453344,0
Archaea,2280,0.7862543657518932,0.6179029635275172,0
Archaea,2280,0.7854106466245648,0.6189750529454179,0
Archaea,2280,0.7845654656613422,0.6200459903036236,0
Archaea,2280,0.7837188244353079,0.6211157736088652,0
Archaea,2280,0.7828707245222625,0.6221844008700218,0
Archaea,2280,0.7820211675007214,0.6232518700981239,0
Archaea,2280,0.7811701549519123,0.6243181793063576,0
Archaea,2280,0.7803176884597718,0.6253833265100681,0
Archaea,2280,0.7794637696109428,0.6264473097267632,0
Archaea,2280,0.7786083999947708,0.6275101269761173,0
Archaea,2280,0.7777515812033025,0.628571776279975,0
Archaea,2280,0.776893314831281,0.6296322556623543,0
Archaea,2280,0.776033602476144,0.6306915631494511,0
Archaea,2280,0.7751724457380208,0.6317496967696425,0
Archaea,2280,0.7743098462197284,0.6328066545534904,0
Archaea,2280,0.7734458055267699,0.6338624345337449,0
Archaea,2280,0.7725803252673302,0.6349170347453487,0
Archaea,2280,0.7717134070522738,0.6359704532254401,0
Archaea,2280,0.7708450524951415,0.6370226880133568,0
Archaea,2280,0.7699752632121476,0.63807373715064,0
Archaea,2280,0.7691040408221768,0.6391235986810372,0
Archaea,2280,0.7682313869467808,0.6401722706505066,0
Archaea,2280,0.767357303210176,0.6412197511072206,0
Archaea,2280,0.7664817912392401,0.6422660381015689,0
Archaea,2280,0.7656048526635088,0.6433111296861629,0
Archaea,2280,0.7647264891151734,0.6443550239158384,0
Archaea,2280,0.7638467022290769,0.6453977188476605,0
Archaea,2280,0.7629654936427122,0.646439212540926,0
Archaea,2280,0.7620828649962178,0.6474795030571674,0
Archaea,2280,0.7611988179323753,0.6485185884601571,0
Archaea,2280,0.7603133540966065,0.6495564668159098,0
Archaea,2280,0.75942647513697,0.6505931361926877,0
Archaea,2355,0.7732197302273054,0.5928799707369826,0
Archaea,2355,0.7939958778893376,0.6079231414370899,0
Archaea,2355,0.7935676178648661,0.6084820752300611,0
Archaea,2355,0.7931389643787505,0.6090407073293238,0
Archaea,1925,0.862424760134783,0.12747482729660412,9
Archaea,1925,0.989599793144395,0.14384800801043662,9
Archaea,1925,0.9893706505892114,0.14541566543079415,9
Archaea,1925,0.9891390246581928,0.14698295784967388,9
Archaea,1925,0.9889049159327334,0.14854988133308392,9
Archaea,1925,0.9886683250004594,0.15011643194795846,9
Archaea,1958,0.8660215683160337,0.1001645730748867,8
Archaea,1958,0.9936602952197238,0.11242427542061999,8
Archaea,1958,0.9934608495516228,0.11417329113311808,8
Archaea,1958,0.9932583253127302,0.11592195304147838,8
Archaea,1958,0.9930527231306348,0.11767025572688698,8
Archaea,1958,0.9928440436424637,0.11941819377164317,8
Archaea,2766,0.3862038444735876,0.8945512849622951,27
Archaea,2766,0.3970134709355887,0.9178127825954902,27
Archaea,2766,0.396367103538682,0.9180921082507766,27
Archaea,2766,0.3957205396175615,0.9183709787034791,27
Archaea,2800,0.3972385401716512,0.8615493534452264,3
Archaea,2800,0.4195100359753882,0.9077506979980399,3
Archaea,2800,0.41855102629295754,0.9081932825060489,3
Archaea,2800,0.41759154968311435,0.9086348538512349,3
Archaea,2819,0.377613061369259,0.7857701154734591,50
Archaea,2819,0.4347898173742535,0.9005319620689003,50
Archaea,2819,0.43336254526214885,0.9012196759746827,50
Archaea,2819,0.4319341853857448,0.9019051277685215,50
Archaea,2819,0.43050474133030464,0.9025883157298944,50
Archaea,2819,0.42907421668381324,0.9032692381439612,50
Archaea,3025,0.5426076957853251,0.809291232739125,7
Archaea,3025,0.5574715583685721,0.830196038059756,7
Archaea,3025,0.5568868456744125,0.8305883704427862,7
Archaea,3025,0.5563018568681626,0.8309802910087786,7
Archaea,3027,0.4883076248608798,0.7222063153909437,41
Archaea,3027,0.5609740199543544,0.8278334065113896,41
Archaea,3027,0.5592240368801082,0.8290165719546958,41
Archaea,3027,0.5574715583685721,0.830196038059756,41
Archaea,3088,0.5631566876929471,0.7634921684773858,13
Archaea,3088,0.5943056914806577,0.8042392337319146,13
Archaea,3088,0.5934559141789602,0.8048664969583555,13
Archaea,3088,0.5926054748293472,0.8054928622913327,13
Archaea,2225,0.5210857838594951,0.455806479427331,0
Archaea,2225,0.75942647513697,0.6505931361926877,0
Archaea,2225,0.7585411493212759,0.6516251413092944,0
Archaea,2225,0.7576544210871239,0.6526559416776462,0
Archaea,2225,0.7567662920739293,0.6536855353919622,0
Archaea,2225,0.7558767639236975,0.6547139205486919,0
Archaea,2225,0.7549858382810204,0.6557410952465195,0
Archaea,2225,0.7540935167930737,0.656767057586367,0
Archaea,2225,0.7531998011096137,0.65779180567139806,0
Archaea,2225,0.7523046928829747,0.6588153376070209,0
Archaea,2225,0.7514081937680653,0.6598376515008928,0
Archaea,2225,0.7505103054223655,0.6608587454629224,0
Archaea,2225,0.749611029505924,0.6618786176052741,0
Archaea,2225,0.7487103676813548,0.6628972660423714,0
Archaea,2225,0.7478083216138343,0.6639146888908997,0
Archaea,2225,0.746904892971098,0.664930884269811,0
Archaea,2225,0.7460000834234376,0.6659458503003259,0
Archaea,2225,0.7450938946436979,0.6669595851059388,0
Archaea,2225,0.7441863283072738,0.6679720868124195,0
Archaea,2225,0.7432773860921067,0.6689833535478183,0
Archaea,2225,0.7423670696786823,0.6699933834424684,0
Archaea,2225,0.7414553807500265,0.6710021746289898,0
Archaea,2225,0.7405423209917028,0.6720097252422927,0
Archaea,2225,0.7396278920918097,0.6730160334195808,0
Archaea,2225,0.7387120957409763,0.6740210973003551,0
Archaea,2225,0.7377949336323602,0.6750249150264168,0
Archaea,2225,0.7368764074616442,0.6760274847418712,0
Archaea,2225,0.7359565189270326,0.6770288045931312,0
Archaea,2225,0.735035269729249,0.6780288727289201,0
Archaea,2225,0.7341126615715325,0.6790276873002753,0
Archaea,2225,0.7331886961596344,0.6800252464605525,0
Archaea,2343,0.6889700826975309,0.53417836312939,2
Archaea,2343,0.7914204200714172,0.611272213251986,2
Archaea,2343,0.7903431407879411,0.6126644430758592,2
Archaea,2343,0.7892634123618439,0.6140547743539968,2
Archaea,2343,0.7881812381390257,0.6154432027779918,2
Archaea,2343,0.7870966214729654,0.6168297240453344,2
Archaea,2352,0.7315836219477122,0.5629000000133476,0
Archaea,2352,0.7931389643787505,0.6090407073293238,0
Archaea,2352,0.7922804778719116,0.610157065338963,0
Archaea,2352,0.7914204200714172,0.611272213251986,0
Archaea,1919,0.8853007186080681,0.14708442350776896,2
Archaea,1919,0.9866863106674206,0.162634941945187,2
Archaea,1919,0.9863405559850243,0.1647188745079114,2
Archaea,1919,0.9859903999342287,0.16680207204210573,2
Archaea,1887,0.9124085532527662,0.13993440559188472,1
Archaea,1887,0.9886683250004594,0.15011643194795846,1
Archaea,1887,0.9884025356791116,0.1518566016447832,1
Archaea,1887,0.9881336834618498,0.1535963007631261,1
Archaea,1953,0.9407447728404307,0.12273963741594938,2
Archaea,1953,0.991709329535385,0.12850138408778775,2
Archaea,1953,0.9915730518774775,0.12954876607048593,2
Archaea,1953,0.9914356680398921,0.13059600353109163,2
Archaea,1972,0.8650731653350111,0.10804960483547182,10
Archaea,1972,0.9924174553440817,0.12291295427406194,10
Archaea,1972,0.9921555973768973,0.12500908204483457,10
Archaea,1972,0.9918893120927308,0.1271046519849269,10
Archaea,1968,0.8909049510532491,0.10807200467920684,3
Archaea,1968,0.9928440436424637,0.11941819377164317,3
Archaea,1968,0.9926322874948802,0.12116576175917618,3
Archaea,1968,0.9924174553440817,0.12291295427406194,3
Archaea,2735,0.3567850468394074,0.8790734762074182,4
Archaea,2735,0.37688614189149316,0.9262595943093628,4
Archaea,2735,0.37590760669637885,0.9266571486951366,4
Archaea,2735,0.3749286521460244,0.9270536693201561,4
Archaea,2759,0.3532830980451114,0.8249740860428423,17
Archaea,2759,0.3957205396175615,0.9183709787034791,17
Archaea,2759,0.3939954108144571,0.9191124067583611,17
Archaea,2759,0.392268892868264,0.919850594220554,17
Archaea,2759,0.39054099186631264,0.9205855384873677,17
Archaea,2770,0.34943896931636037,0.7986981314683019,26
Archaea,2770,0.40346626561622695,0.9149945204806946,26
Archaea,2770,0.40185492987088817,0.9157033446146539,26
Archaea,2770,0.4002423488436136,0.9164093311354632,26
Archaea,2770,0.39862852753152545,0.9171124778553871,26
Archaea,2770,0.3970134709355887,0.9178127825954902,26
Archaea,2779,0.39374864370354795,0.8912560891772291,8
Archaea,2779,0.40475443425390134,0.9144254195678313,8
Archaea,2779,0.4041104501167994,0.914710196787156,8
Archaea,2779,0.40346626561622695,0.9149945204806946,8
Archaea,2791,0.3613852277218227,0.7933643650128755,24
Archaea,2791,0.41631152305522934,0.9092220387624991,24
Archaea,2791,0.4148705063136636,0.9098804663201889,24
Archaea,2791,0.41342844822385366,0.9105366100268656,24
Archaea,2791,0.4119853524054458,0.9111904682355718,24
Archaea,2791,0.41054122248069197,0.9118420393050866,24
Archaea,2799,0.4062605720488302,0.8856228082611861,1
Archaea,2799,0.41759154968311435,0.9086348538512349,1
Archaea,2799,0.4169516397343256,0.9089286716364806,1
Archaea,2799,0.41631152305522934,0.9092220387624991,1
Archaea,2831,0.38320550328997555,0.7830580059843035,6
Archaea,2831,0.44048795657016016,0.8977585199354249,6
Archaea,2831,0.4385905311448098,0.898687012251826,6
Archaea,2831,0.4366911485876224,0.8996114943380965,6
Archaea,2983,0.5047968625939098,0.8032719799264367,4
Archaea,2983,0.5332750316193361,0.8459419251056163,4
Archaea,2983,0.5320831794908777,0.8466920869494875,4
Archaea,2983,0.5308902721061721,0.8474405695876464,4
Archaea,3021,0.4984901495054022,0.7462564980304403,14
Archaea,3021,0.5563018568681626,0.8309802910087786,14
Archaea,3021,0.554838178765902,0.8319582894494993,14
Archaea,3021,0.5533727813119307,0.8329337097891393,14
Archaea,1915,0.8847112054579332,0.15058975046046563,5
Archaea,1915,0.9859903999342287,0.16680207204210573,5
Archaea,1915,0.9856952421954988,0.16853750180051066,5
Archaea,1915,0.9853970299503092,0.17027240928908424,5
Archaea,2041,0.8699325554247351,0.056953028892475076,7
Archaea,2041,0.9979926266524434,0.06333022301679374,7
Archaea,2041,0.9978719517249879,0.0652040486516247,7
Archaea,2041,0.9977477585156251,0.0670776443910024,7
Archaea,2041,0.99762004746223365,0.06895100362903116,7
Archaea,2755,0.35945197673879004,0.850214844810261,30
Archaea,2755,0.39054099186631264,0.9205855384873677,30
Archaea,2755,0.3889198339990461,0.9212716009528105,30
Archaea,2755,0.3872974709335658,0.9219548085499981,30
Archaea,2951,0.47321071974724216,0.7925544906398908,12
Archaea,2951,0.5134759971745835,0.8581039565959169,12
Archaea,2951,0.512267037130455,0.8588262237901129,12
Archaea,2951,0.5110570611305286,0.8595467877135177,12
Archaea,2982,0.5166961561644832,0.8260753555933746,1
Archaea,2982,0.5308902721061721,0.8474405695876464,1
Archaea,2982,0.5302934234319695,0.8478141807405688,1
Archaea,2982,0.5296963118310579,0.8481873715356617,1
Archaea,3085,0.5457762407972517,0.7444456332724239,7
Archaea,3085,0.5920381479270214,0.8059099400051735,7
Archaea,3085,0.5909026137820476,0.8067428964828537,7
Archaea,3085,0.5897659077269313,0.8075742529842248,7
Archaea,3164,0.5541781491813593,0.672988021778813,43
Archaea,3164,0.636472958259141,0.7712990168571835,43
Archaea,3164,0.6348422310831595,0.7726417938691619,43
Archaea,3164,0.6332086710372149,0.773981123105263,43
Archaea,1877,0.8609218174694568,0.1372585978834263,3
Archaea,1877,0.9878070189522421,0.15568331095106117,3
Archaea,1877,0.9875314313099418,0.15742195582236201,3
Archaea,1877,0.9872527834711357,0.15916011286906928,3
Archaea,1877,0.9869710762993074,0.1608977767049218,3
Archaea,1877,0.9866863106674206,0.162634941945187,3
Archaea,1886,0.96258520729682,0.15101367357696627,0
Archaea,1886,0.9880252851503911,0.15429204744084618,0
Archaea,1886,0.9879163969625258,0.1549877176184654,0
Archaea,1886,0.9878070189522421,0.15568331095106117,0
Archaea,1938,0.863479014004019,0.12012614562402286,7
Archaea,1938,0.9910639043195923,0.13338792132275623,7
Archaea,1938,0.9908434111855678,0.13501605278687354,7
Archaea,1938,0.9906202433398206,0.1366438197847038,7
Archaea,1938,0.9903944013847766,0.13827121792220506,7
Archaea,1938,0.9901658859300803,0.1398982428063312,7
Archaea,1938,0.9899346975925929,0.1415248900450436,7
Archaea,1938,0.989700836996391,0.14315115524732297,7
Archaea,1951,0.9403953380946684,0.12538881253687184,2
Archaea,1951,0.9913434643462044,0.13129408097117667,2
Archaea,1951,0.991204237217016,0.13234107496553552,2
Archaea,1951,0.9910639043195923,0.13338792132275623,2
Archaea,2013,0.8939930593211537,0.07853406835366974,4
Archaea,2013,0.9962517615064399,0.08650102713445419,4
Archaea,2013,0.9960979458132992,0.08825464490056895,4
Archaea,2013,0.9959410433774418,0.09000798918014201,4
Archaea,2029,0.9207550721117378,0.06543013906196828,3
Archaea,2029,0.99762004746223365,0.06895100362903116,3
Archaea,2029,0.9974721681653637,0.07105824185475208,3
Archaea,2029,0.997319837827265,0.07316516299577204,3
Archaea,2689,0.2859432628775306,0.9046005729793364,8
Archaea,2689,0.30274214886647216,0.9530725005474194,8
Archaea,2689,0.30139965546550523,0.9534979012484898,8
Archaea,2689,0.30005656431237915,0.9539214109207588,8
Archaea,2704,0.28104794249939063,0.8522929332239203,18
Archaea,2704,0.3141288326032411,0.9493803645153638,18
Archaea,2704,0.3124571041581816,0.9499318702207455,18
Archaea,2704,0.3107844074602566,0.9504804322444398,18
Archaea,2589,0.30088633635089324,0.8454931120972611,69
Archaea,2589,0.33809122846597534,0.9411133413326833,69
Archaea,2589,0.3366329364217565,0.9416359520090902,69
Archaea,2589,0.335173836546821,0.9421563030062925,69
Archaea,2589,0.3337139323426258,0.9426743930755844,69
Archaea,2589,0.3322532273125575,0.9431902209736857,69
Archaea,2589,0.33079172496192516,0.9437037854627447,69
Archaea,2622,0.31930582252597484,0.8387103085735773,65
Archaea,2622,0.35723700773248285,0.9340137687991232,65
Archaea,2622,0.3552631817577982,0.9347663192944671,65
Archaea,2622,0.3532877704846767,0.9355146985622227,65
Archaea,2724,0.35766968984546127,0.9063375772192852,48
Archaea,2724,0.36773694236496335,0.9299298582259136,48
Archaea,2724,0.3670820501045526,0.930188566093477,48
Archaea,2724,0.3664269758398565,0.9304468127608677,48
Archaea,2741,0.3342806401647486,0.8051600785551174,129
Archaea,2741,0.38664818937789425,0.9222272917512233,129
Archaea,2741,0.38525622663294723,0.9228096444232381,129
Archaea,2741,0.3838633867771068,0.9233898961392253,129
Archaea,2741,0.38246967298144463,0.9239680455781286,129
Archaea,2741,0.3810750884190216,0.9245440914236783,129
